3
00002362492,    ;
00002392064,    ;
00002331516,    ;
00002340990,    ;
00002334422,    ;
00002449541,    ;
00002491134,    ;
00002372963,    ;
00002338877,    ;
00002349925,    ;
00002365379,    ;
00002364974,    ;
00002394001,    ;
00002429875,    ;
00002343726,    ;
00002422261,    ;
00002438626,    ;
00002396443,    ;
00002310679,    ;
00002374132,    ;
00002430947,    ;
00002406875,    ;
00002490463,    ;
00002412366,    ;
00002571783,    ;
00002447648,    ;
00002388012,    ;
00002385455,    ;
00002405955,    ;
00002369983,    ;
00002491474,    ;
00002400079,    ;
00002464795,    ;
00002408794,    ;
00002374449,    ;
00002406946,    ;
00002326258,    ;
00002381307,    ;
00002294361,    ;
00002409004,    ;
00002405665,    ;
00002343899,    ;
00002372996,    ;
00002356341,    ;
00002393619,    ;
00002322657,    ;
00002441476,    ;
00002367700,    ;
00002293954,    ;
00002468507,    ;
00002400007,    ;
00002348839,    ;
00002412729,    ;
00002341764,    ;
00002421845,    ;
00002476735,    ;
00002384478,    ;
00002351274,    ;
00002403284,    ;
00002372770,    ;
00002389362,    ;
00002327988,    ;
00002369155,    ;
00002393973,    ;
00002483166,    ;
00002439788,    ;
00002335740,    ;
00002392797,    ;
00002416651,    ;
00002460400,    ;
00002346916,    ;
00002358409,    ;
00002332017,    ;
00002377605,    ;
00002494782,    ;
00002306779,    ;
00002344749,    ;
00002293622,    ;
00002292941,    ;
00002286234,    ;
00002321413,    ;
00002389430,    ;
00002412288,    ;
00002378942,    ;
00002428320,    ;
00002478103,    ;
00002420514,    ;
00002344434,    ;
00002423563,    ;
00002489066,    ;
00002390963,    ;
00002294586,    ;
00002362872,    ;
00002357602,    ;
00002429914,    ;
00002508505,    ;
00002426600,    ;
00002327906,    ;
00002407768,    ;
00002427941,    ;
00002371802,    ;
00002322713,    ;
00002425662,    ;
00002406295,    ;
00002373054,    ;
00002388732,    ;
00002391609,    ;
00002447036,    ;
00002373016,    ;
00002273933,    ;
00002465489,    ;
00002443107,    ;
00002403931,    ;
00002301530,    ;
00002406448,    ;
00002400556,    ;
00002368873,    ;
00002487813,    ;
00002393954,    ;
00002379559,    ;
00002398877,    ;
00002428926,    ;
00002511436,    ;
00002497574,    ;
00002278521,    ;
00002340703,    ;
00002366452,    ;
00002372025,    ;
00002423588,    ;
00002430581,    ;
00002383775,    ;
00002341345,    ;
00002448412,    ;
00002436521,    ;
00002343561,    ;
00002412253,    ;
00002397464,    ;
00002324957,    ;
00002304708,    ;
00002386092,    ;
00002393838,    ;
00002379193,    ;
00002339324,    ;
00002385779,    ;
00002443421,    ;
00002396925,    ;
00002410275,    ;
00002363829,    ;
00002435703,    ;
00002330085,    ;
00002339328,    ;
00002353201,    ;
00002386477,    ;
00002490076,    ;
00002363946,    ;
00002366038,    ;
00002422554,    ;
00002363505,    ;
00002373600,    ;
00002384758,    ;
00002447124,    ;
00002424128,    ;
00002453722,    ;
00002345684,    ;
00002393724,    ;
00002371481,    ;
00002390926,    ;
00002475807,    ;
00002382997,    ;
00002401646,    ;
00002423936,    ;
00002421018,    ;
00002400753,    ;
00002373775,    ;
00002392808,    ;
00002409853,    ;
00002433972,    ;
00002439797,    ;
00002393481,    ;
00002464824,    ;
00002262896,    ;
00002429281,    ;
00002385068,    ;
00002402473,    ;
00002350953,    ;
00002479419,    ;
00002292826,    ;
00002378058,    ;
00002322093,    ;
00002382081,    ;
00002393961,    ;
00002439596,    ;
00002340999,    ;
00002473305,    ;
00002346469,    ;
00002347049,    ;
00002357434,    ;
00002366862,    ;
00002368976,    ;
00002445710,    ;
00002393651,    ;
00002309561,    ;
00002476722,    ;
00002409340,    ;
00002394888,    ;
00002407009,    ;
00002290158,    ;
00002376509,    ;
00002447162,    ;
00002406957,    ;
00002448034,    ;
00002453263,    ;
00002296880,    ;
00002461921,    ;
00002365049,    ;
00002383177,    ;
00002318468,    ;
00002352385,    ;
00002355440,    ;
00002444320,    ;
00002342469,    ;
00002397756,    ;
00002449266,    ;
00002410591,    ;
00002405158,    ;
00002376317,    ;
00002413602,    ;
00002404866,    ;
00002273909,    ;
00002331894,    ;
00002376110,    ;
00002458639,    ;
00002484785,    ;
00002395149,    ;
00002364464,    ;
00002371455,    ;
00002312070,    ;
00002338028,    ;
00002290670,    ;
00002344952,    ;
00002357801,    ;
00002415956,    ;
00002330446,    ;
00002389203,    ;
00002330269,    ;
00002553387,    ;
00002369505,    ;
00002509692,    ;
00002357012,    ;
00002388282,    ;
00002397880,    ;
00002328299,    ;
00002352051,    ;
00002340974,    ;
00002350040,    ;
00002388901,    ;
00002338174,    ;
00002334676,    ;
00002468208,    ;
00002383022,    ;
00002393861,    ;
00002337930,    ;
00002376735,    ;
00002331995,    ;
00002511605,    ;
00002387132,    ;
00002424318,    ;
00002287160,    ;
00002360596,    ;
00002392238,    ;
00002370572,    ;
00002388159,    ;
00002413864,    ;
00002389811,    ;
00002369927,    ;
00002387167,    ;
00002395466,    ;
00002349778,    ;
00002403092,    ;
00002417184,    ;
00002431127,    ;
00002419449,    ;
00002356534,    ;
00002306030,    ;
00002405135,    ;
00002332306,    ;
00002465784,    ;
00002406166,    ;
00002462672,    ;
00002424279,    ;
00002370199,    ;
00002383420,    ;
00002467424,    ;
00002505344,    ;
00002380921,    ;
00002465037,    ;
00002347520,    ;
00002377501,    ;
00002381342,    ;
00002368893,    ;
00002464137,    ;
00002448320,    ;
00002361870,    ;
00002367837,    ;
00002314743,    ;
00002323085,    ;
00002376441,    ;
00002407753,    ;
00002406877,    ;
00002381618,    ;
00002381725,    ;
00002407519,    ;
00002273503,    ;
00002407504,    ;
00002353031,    ;
00002435499,    ;
00002435868,    ;
00002418605,    ;
00002417332,    ;
00002399823,    ;
00002409302,    ;
00002356036,    ;
00002350712,    ;
00002458252,    ;
00002326998,    ;
00002456509,    ;
00002339271,    ;
00002360368,    ;
00002382553,    ;
00002434609,    ;
00002396838,    ;
00002410847,    ;
00002450712,    ;
00002394426,    ;
00002335879,    ;
00002400930,    ;
00002337521,    ;
00002482261,    ;
00002398981,    ;
00002351984,    ;
00002428992,    ;
00002403046,    ;
00002347994,    ;
00002415797,    ;
00002375338,    ;
00002358414,    ;
00002456119,    ;
00002340068,    ;
00002427932,    ;
00002392066,    ;
00002431460,    ;
00002415792,    ;
00002368164,    ;
00002396923,    ;
00002406181,    ;
00002421786,    ;
00002439479,    ;
00002404399,    ;
00002447395,    ;
00002363091,    ;
00002363679,    ;
00002410569,    ;
00002415559,    ;
00002496174,    ;
00002291943,    ;
00002322424,    ;
00002414923,    ;
00002414678,    ;
00002417493,    ;
00002466635,    ;
00002382983,    ;
00002436057,    ;
00002409309,    ;
00002358692,    ;
00002373051,    ;
00002452033,    ;
00002455321,    ;
00002342977,    ;
00002435378,    ;
00002363542,    ;
00002442620,    ;
00002372289,    ;
00002395023,    ;
00002356329,    ;
00002350257,    ;
00002270129,    ;
00002441804,    ;
00002371768,    ;
00002399242,    ;
00002360873,    ;
00002368909,    ;
00002419570,    ;
00002373052,    ;
00002355753,    ;
00002403620,    ;
00002453911,    ;
00002315804,    ;
00002470593,    ;
00002370660,    ;
00002377027,    ;
00002394023,    ;
00002339690,    ;
00002426482,    ;
00002377458,    ;
00002417013,    ;
00002360090,    ;
00002464835,    ;
00002511931,    ;
00002447637,    ;
00002269960,    ;
00002353463,    ;
00002398367,    ;
00002318398,    ;
00002328462,    ;
00002371502,    ;
00002410025,    ;
00002435516,    ;
00002492944,    ;
00002425753,    ;
00002323096,    ;
00002412943,    ;
00002434595,    ;
00002380087,    ;
00002433850,    ;
00002378592,    ;
00002376901,    ;
00002468840,    ;
00002459916,    ;
00002253377,    ;
00002335431,    ;
00002430018,    ;
00002390490,    ;
00002352060,    ;
00002358330,    ;
00002371202,    ;
00002446997,    ;
00002356880,    ;
00002404044,    ;
00002471013,    ;
00002450210,    ;
00002342922,    ;
00002507512,    ;
00002332859,    ;
00002475987,    ;
00002390970,    ;
00002304870,    ;
00002402865,    ;
00002353658,    ;
00002370483,    ;
00002346323,    ;
00002376830,    ;
00002356085,    ;
00002398071,    ;
00002383842,    ;
00002298297,    ;
00002340925,    ;
00002322271,    ;
00002363732,    ;
00002454982,    ;
00002422940,    ;
00002404515,    ;
00002298646,    ;
00002379098,    ;
00002426711,    ;
00002356139,    ;
00002402691,    ;
00002499764,    ;
00002410318,    ;
00002399877,    ;
00002357833,    ;
00002358675,    ;
00002316533,    ;
00002402975,    ;
00002455253,    ;
00002298238,    ;
00002459621,    ;
00002347706,    ;
00002317569,    ;
00002401319,    ;
00002439833,    ;
00002317530,    ;
00002412462,    ;
00002401352,    ;
00002433801,    ;
00002410565,    ;
00002335232,    ;
00002459865,    ;
00002355070,    ;
00002482783,    ;
00002377391,    ;
00002400558,    ;
00002316010,    ;
00002381219,    ;
00002326770,    ;
00002349134,    ;
00002397928,    ;
00002386676,    ;
00002486151,    ;
00002387537,    ;
00002411013,    ;
00002365514,    ;
00002403642,    ;
00002424747,    ;
00002359568,    ;
00002436779,    ;
00002386483,    ;
00002386907,    ;
00002397349,    ;
00002387305,    ;
00002460434,    ;
00002510736,    ;
00002376970,    ;
00002395111,    ;
00002428790,    ;
00002355062,    ;
00002449518,    ;
00002408644,    ;
00002364309,    ;
00002337005,    ;
00002379375,    ;
00002386388,    ;
00002465329,    ;
00002382440,    ;
00002422467,    ;
00002351777,    ;
00002401584,    ;
00002395744,    ;
00002378612,    ;
00002361780,    ;
00002464289,    ;
00002311633,    ;
00002404212,    ;
00002374812,    ;
00002351879,    ;
00002398357,    ;
00002461724,    ;
00002336063,    ;
00002398178,    ;
00002333377,    ;
00002318193,    ;
00002383410,    ;
00002421469,    ;
00002392965,    ;
00002418229,    ;
00002421055,    ;
00002443185,    ;
00002394516,    ;
00002331529,    ;
00002505087,    ;
00002417856,    ;
00002373613,    ;
00002365833,    ;
00002315053,    ;
00002381435,    ;
00002434077,    ;
00002232021,    ;
00002326823,    ;
00002317754,    ;
00002311072,    ;
00002441276,    ;
00002373247,    ;
00002444880,    ;
00002400125,    ;
00002296000,    ;
00002388439,    ;
00002314567,    ;
00002341933,    ;
00002458988,    ;
00002307861,    ;
00002415881,    ;
00002471444,    ;
00002292468,    ;
00002418900,    ;
00002435089,    ;
00002343864,    ;
00002332657,    ;
00002405032,    ;
00002371351,    ;
00002365052,    ;
00002255783,    ;
00002383983,    ;
00002359848,    ;
00002359697,    ;
00002337482,    ;
00002381117,    ;
00002415562,    ;
00002383695,    ;
00002505208,    ;
00002316801,    ;
00002420236,    ;
00002485437,    ;
00002420467,    ;
00002341046,    ;
00002366093,    ;
00002472677,    ;
00002355474,    ;
00002454723,    ;
00002395048,    ;
00002459163,    ;
00002387163,    ;
00002469101,    ;
00002281045,    ;
00002385445,    ;
00002434315,    ;
00002292586,    ;
00002372246,    ;
00002466243,    ;
00002470000,    ;
00002409619,    ;
00002401700,    ;
00002444159,    ;
00002391937,    ;
00002396083,    ;
00002434778,    ;
00002423333,    ;
00002329397,    ;
00002379479,    ;
00002404900,    ;
00002439837,    ;
00002307680,    ;
00002446156,    ;
00002373230,    ;
00002300354,    ;
00002289143,    ;
00002297494,    ;
00002346444,    ;
00002347301,    ;
00002416771,    ;
00002354531,    ;
00002379095,    ;
00002399137,    ;
00002472882,    ;
00002369539,    ;
00002407796,    ;
00002394345,    ;
00002388115,    ;
00002303891,    ;
00002394607,    ;
00002327306,    ;
00002405642,    ;
00002368866,    ;
00002397615,    ;
00002369533,    ;
00002399093,    ;
00002393416,    ;
00002355375,    ;
00002351110,    ;
00002396455,    ;
00002497251,    ;
00002378441,    ;
00002386284,    ;
00002436934,    ;
00002400537,    ;
00002363283,    ;
00002433928,    ;
00002467999,    ;
00002438407,    ;
00002408045,    ;
00002426898,    ;
00002368567,    ;
00002396431,    ;
00002377266,    ;
00002402922,    ;
00002425723,    ;
00002527950,    ;
00002405939,    ;
00002463437,    ;
00002445160,    ;
00002415994,    ;
00002389504,    ;
00002397558,    ;
00002353006,    ;
00002388583,    ;
00002461243,    ;
00002330503,    ;
00002377974,    ;
00002296901,    ;
00002380197,    ;
00002404397,    ;
00002371560,    ;
00002473565,    ;
00002399091,    ;
00002384423,    ;
00002400087,    ;
00002421801,    ;
00002334629,    ;
00002493188,    ;
00002366048,    ;
00002427518,    ;
00002298799,    ;
00002450383,    ;
00002364764,    ;
00002347767,    ;
00002429623,    ;
00002416191,    ;
00002489295,    ;
00002359681,    ;
00002343389,    ;
00002336504,    ;
00002346819,    ;
00002384070,    ;
00002356985,    ;
00002343553,    ;
00002423351,    ;
00002300806,    ;
00002334162,    ;
00002337646,    ;
00002302663,    ;
00002399203,    ;
00002388488,    ;
00002471764,    ;
00002291781,    ;
00002334030,    ;
00002436228,    ;
00002409933,    ;
00002336795,    ;
00002467324,    ;
00002442634,    ;
00002393194,    ;
00002357317,    ;
00002353070,    ;
00002474007,    ;
00002389503,    ;
00002405825,    ;
00002351580,    ;
00002354156,    ;
00002376997,    ;
00002446033,    ;
00002349257,    ;
00002366284,    ;
00002412593,    ;
00002384685,    ;
00002406122,    ;
00002360533,    ;
00002415277,    ;
00002494844,    ;
00002427129,    ;
00002339261,    ;
00002384043,    ;
00002367208,    ;
00002375879,    ;
00002369502,    ;
00002379313,    ;
00002411827,    ;
00002354582,    ;
00002307179,    ;
00002461815,    ;
00002364295,    ;
00002428769,    ;
00002447219,    ;
00002420975,    ;
00002361663,    ;
00002342291,    ;
00002427439,    ;
00002416575,    ;
00002403682,    ;
00002359978,    ;
00002358689,    ;
00002409921,    ;
00002353329,    ;
00002380191,    ;
00002279203,    ;
00002294351,    ;
00002408013,    ;
00002457823,    ;
00002385351,    ;
00002342375,    ;
00002332326,    ;
00002384960,    ;
00002334694,    ;
00002438447,    ;
00002437340,    ;
00002446584,    ;
00002383255,    ;
00002443166,    ;
00002371489,    ;
00002379923,    ;
00002473065,    ;
00002306497,    ;
00002404128,    ;
00002387040,    ;
00002387361,    ;
00002476508,    ;
00002367207,    ;
00002361607,    ;
00002355527,    ;
00002484063,    ;
00002366024,    ;
00002298204,    ;
00002413589,    ;
00002390979,    ;
00002375904,    ;
00002483181,    ;
00002472950,    ;
00002361205,    ;
00002409523,    ;
00002443829,    ;
00002324767,    ;
00002428562,    ;
00002340668,    ;
00002398274,    ;
00002400540,    ;
00002392922,    ;
00002432316,    ;
00002433882,    ;
00002385810,    ;
00002449762,    ;
00002400869,    ;
00002358005,    ;
00002379740,    ;
00002350237,    ;
00002388991,    ;
00002340381,    ;
00002294568,    ;
00002362067,    ;
00002498626,    ;
00002333972,    ;
00002365635,    ;
00002379985,    ;
00002379450,    ;
00002355807,    ;
00002454994,    ;
00002486406,    ;
00002374900,    ;
00002393225,    ;
00002342553,    ;
00002373629,    ;
00002459435,    ;
00002447569,    ;
00002350963,    ;
00002436763,    ;
00002455321,    ;
00002426718,    ;
00002426480,    ;
00002418137,    ;
00002446458,    ;
00002430049,    ;
00002411685,    ;
00002287376,    ;
00002424074,    ;
00002323211,    ;
00002491742,    ;
00002409618,    ;
00002478767,    ;
00002404791,    ;
00002394088,    ;
00002420502,    ;
00002399892,    ;
00002349334,    ;
00002400248,    ;
00002424666,    ;
00002400719,    ;
00002397290,    ;
00002287169,    ;
00002355642,    ;
00002358674,    ;
00002396241,    ;
00002467155,    ;
00002345797,    ;
00002460125,    ;
00002378345,    ;
00002461654,    ;
00002394425,    ;
00002462077,    ;
00002419255,    ;
00002374064,    ;
00002354128,    ;
00002343629,    ;
00002384583,    ;
00002374145,    ;
00002444562,    ;
00002281792,    ;
00002349644,    ;
00002449086,    ;
00002409972,    ;
00002295979,    ;
00002334528,    ;
00002429531,    ;
00002344061,    ;
00002290874,    ;
00002382267,    ;
00002445636,    ;
00002353343,    ;
00002442153,    ;
00002485860,    ;
00002357652,    ;
00002292669,    ;
00002445110,    ;
00002450129,    ;
00002326903,    ;
00002309389,    ;
00002485530,    ;
00002363720,    ;
00002384867,    ;
00002302861,    ;
00002368666,    ;
00002390199,    ;
00002327703,    ;
00002530943,    ;
00002386627,    ;
00002398222,    ;
00002387377,    ;
00002372797,    ;
00002430867,    ;
00002380563,    ;
00002333952,    ;
00002301375,    ;
00002451493,    ;
00002390919,    ;
00002406991,    ;
00002396520,    ;
00002472733,    ;
00002393130,    ;
00002301566,    ;
00002298680,    ;
00002338006,    ;
00002336845,    ;
00002363397,    ;
00002413733,    ;
00002347989,    ;
00002351035,    ;
00002421268,    ;
00002403954,    ;
00002430835,    ;
00002364111,    ;
00002421998,    ;
00002325504,    ;
00002370247,    ;
00002419824,    ;
00002409890,    ;
00002433196,    ;
00002323906,    ;
00002360223,    ;
00002369604,    ;
00002403169,    ;
00002319498,    ;
00002404463,    ;
00002414049,    ;
00002442395,    ;
00002428035,    ;
00002349998,    ;
00002369561,    ;
00002460634,    ;
00002346267,    ;
00002419054,    ;
00002468247,    ;
00002376854,    ;
00002475374,    ;
00002315675,    ;
00002439755,    ;
00002403278,    ;
00002301655,    ;
00002295930,    ;
00002519303,    ;
00002357965,    ;
00002411795,    ;
00002334215,    ;
00002418010,    ;
00002464851,    ;
00002297642,    ;
00002403267,    ;
00002382109,    ;
00002289782,    ;
00002398964,    ;
00002347837,    ;
00002384939,    ;
00002318543,    ;
00002414509,    ;
00002474662,    ;
00002381374,    ;
00002384147,    ;
00002469127,    ;
00002432177,    ;
00002254906,    ;
00002450582,    ;
00002322602,    ;
00002430031,    ;
00002349430,    ;
00002421739,    ;
00002300225,    ;
00002295731,    ;
00002310372,    ;
00002479707,    ;
00002432413,    ;
00002386502,    ;
00002299200,    ;
00002460940,    ;
00002343949,    ;
00002364938,    ;
00002370765,    ;
00002284577,    ;
00002397996,    ;
00002305553,    ;
00002451760,    ;
00002430118,    ;
00002354812,    ;
00002406847,    ;
00002318688,    ;
00002259320,    ;
00002391833,    ;
00002447030,    ;
00002341806,    ;
00002391007,    ;
00002443464,    ;
00002369778,    ;
00002316294,    ;
00002381081,    ;
00002345092,    ;
00002320395,    ;
00002419612,    ;
00002344606,    ;
00002399960,    ;
00002391835,    ;
00002404690,    ;
00002319153,    ;
00002441051,    ;
00002372825,    ;
00002392613,    ;
00002339546,    ;
00002332432,    ;
00002281649,    ;
00002309350,    ;
00002373997,    ;
00002457259,    ;
00002366092,    ;
00002464300,    ;
00002469373,    ;
00002424981,    ;
00002319831,    ;
00002404762,    ;
00002393950,    ;
00002352993,    ;
00002309667,    ;
00002282321,    ;
00002367635,    ;
00002314662,    ;
00002367730,    ;
00002364424,    ;
00002384423,    ;
00002391097,    ;
00002327923,    ;
00002348681,    ;
00002369022,    ;
00002404292,    ;
00002343505,    ;
00002372105,    ;
00002380783,    ;
00002423955,    ;
00002368021,    ;
00002432926,    ;
00002443588,    ;
00002416055,    ;
00002408143,    ;
00002382687,    ;
00002419290,    ;
00002340851,    ;
00002403096,    ;
00002354428,    ;
00002459185,    ;
00002392221,    ;
00002461454,    ;
00002413930,    ;
00002373485,    ;
00002358270,    ;
00002333116,    ;
00002384160,    ;
00002314962,    ;
00002383885,    ;
00002336816,    ;
00002439213,    ;
00002385043,    ;
00002388911,    ;
00002433949,    ;
00002381879,    ;
00002342682,    ;
00002391038,    ;
00002372567,    ;
00002319191,    ;
00002428002,    ;
00002370087,    ;
00002438431,    ;
00002467320,    ;
00002324150,    ;
00002333142,    ;
00002346187,    ;
00002324848,    ;
00002346852,    ;
00002367250,    ;
00002412341,    ;
00002379327,    ;
00002431037,    ;
00002457028,    ;
00002404418,    ;
00002465203,    ;
00002345509,    ;
00002365777,    ;
00002456756,    ;
00002494799,    ;
00002438590,    ;
00002343818,    ;
00002414527,    ;
00002377650,    ;
00002363748,    ;
00002351671,    ;
00002418449,    ;
00002441233,    ;
00002335489,    ;
00002430686,    ;
00002352056,    ;
00002361111,    ;
00002306108,    ;
00002414149,    ;
00002323822,    ;
00002442244,    ;
00002422533,    ;
00002433891,    ;
00002399691,    ;
00002423993,    ;
00002410634,    ;
00002368229,    ;
00002388073,    ;
00002339441,    ;
00002326637,    ;
00002485910,    ;
00002345601,    ;
00002370363,    ;
00002470558,    ;
00002463341,    ;
00002446567,    ;
00002371518,    ;
00002358922,    ;
00002423668,    ;
00002425570,    ;
00002448889,    ;
00002422154,    ;
00002508508,    ;
00002441063,    ;
00002361771,    ;
00002471450,    ;
00002341326,    ;
00002307979,    ;
00002375111,    ;
00002396875,    ;
00002417683,    ;
00002388799,    ;
00002404638,    ;
00002409296,    ;
00002345223,    ;
00002401566,    ;
00002463824,    ;
00002377178,    ;
00002347423,    ;
00002355243,    ;
00002355446,    ;
00002388676,    ;
00002454907,    ;
00002328101,    ;
00002415057,    ;
00002364464,    ;
00002282952,    ;
00002427686,    ;
00002400950,    ;
00002465498,    ;
00002390201,    ;
00002386292,    ;
00002362050,    ;
00002455749,    ;
00002322801,    ;
00002403208,    ;
00002445003,    ;
00002470995,    ;
00002345841,    ;
00002394918,    ;
00002400151,    ;
00002424792,    ;
00002371688,    ;
00002345444,    ;
00002424101,    ;
00002407298,    ;
00002442471,    ;
00002362652,    ;
00002344317,    ;
00002399176,    ;
00002310809,    ;
00002430282,    ;
00002390356,    ;
00002331866,    ;
00002456396,    ;
00002325831,    ;
00002483928,    ;
00002419960,    ;
00002386421,    ;
00002405679,    ;
00002341639,    ;
00002375145,    ;
00002393163,    ;
00002410570,    ;
00002306499,    ;
00002417765,    ;
00002407515,    ;
00002390657,    ;
00002363991,    ;
00002332533,    ;
00002457042,    ;
00002301933,    ;
00002461302,    ;
00002371961,    ;
00002392923,    ;
00002424615,    ;
00002376280,    ;
00002406246,    ;
00002396293,    ;
00002388678,    ;
00002311827,    ;
00002404392,    ;
00002408936,    ;
00002426812,    ;
00002392630,    ;
00002212005,    ;
00002366738,    ;
00002311450,    ;
00002460414,    ;
00002421856,    ;
00002386028,    ;
00002386927,    ;
00002402292,    ;
00002332644,    ;
00002329622,    ;
00002452653,    ;
00002376811,    ;
00002443612,    ;
00002493612,    ;
00002417429,    ;
00002342547,    ;
00002453166,    ;
00002466761,    ;
00002400823,    ;
00002412891,    ;
00002508760,    ;
00002379156,    ;
00002350920,    ;
00002345572,    ;
00002380202,    ;
00002370184,    ;
00002446622,    ;
00002404553,    ;
00002415244,    ;
00002339596,    ;
00002379813,    ;
00002378274,    ;
00002374040,    ;
00002375471,    ;
00002427441,    ;
00002342205,    ;
00002299729,    ;
00002338058,    ;
00002394915,    ;
00002456939,    ;
00002406080,    ;
00002226069,    ;
00002385641,    ;
00002432058,    ;
00002375396,    ;
00002393569,    ;
00002363058,    ;
00002335130,    ;
00002339887,    ;
00002387875,    ;
00002382363,    ;
00002341635,    ;
00002396189,    ;
00002490239,    ;
00002384937,    ;
00002357338,    ;
00002345540,    ;
00002400802,    ;
00002291732,    ;
00002404745,    ;
00002326416,    ;
00002308544,    ;
00002416030,    ;
00002406249,    ;
00002421793,    ;
00002396272,    ;
00002322969,    ;
00002378964,    ;
00002437203,    ;
00002444571,    ;
00002373477,    ;
00002346655,    ;
00002422416,    ;
00002367470,    ;
00002418682,    ;
00002423916,    ;
00002399387,    ;
00002482149,    ;
00002454766,    ;
00002374732,    ;
00002367151,    ;
00002325557,    ;
00002419166,    ;
00002423810,    ;
00002470213,    ;
00002378267,    ;
00002339669,    ;
00002493261,    ;
00002445331,    ;
00002372339,    ;
00002428625,    ;
00002350960,    ;
00002380374,    ;
00002417960,    ;
00002350359,    ;
00002376320,    ;
00002396261,    ;
00002351557,    ;
00002432400,    ;
00002349918,    ;
00002355604,    ;
00002363020,    ;
00002345264,    ;
00002263335,    ;
00002314581,    ;
00002370440,    ;
00002338728,    ;
00002322978,    ;
00002337326,    ;
00002312335,    ;
00002414699,    ;
00002302397,    ;
00002379602,    ;
00002356179,    ;
00002341317,    ;
00002455188,    ;
00002334791,    ;
00002386317,    ;
00002402473,    ;
00002358439,    ;
00002328183,    ;
00002404050,    ;
00002401468,    ;
00002341098,    ;
00002390766,    ;
00002348104,    ;
00002394323,    ;
00002341461,    ;
00002405623,    ;
00002455991,    ;
00002385802,    ;
00002323945,    ;
00002365975,    ;
00002417089,    ;
00002392564,    ;
00002371719,    ;
00002416593,    ;
00002433535,    ;
00002383806,    ;
00002388594,    ;
00002350655,    ;
00002328075,    ;
00002373055,    ;
00002394773,    ;
00002402559,    ;
00002430703,    ;
00002398196,    ;
00002472649,    ;
00002347772,    ;
00002294475,    ;
00002367409,    ;
00002334983,    ;
00002391893,    ;
00002354017,    ;
00002421988,    ;
00002332103,    ;
00002383040,    ;
00002317775,    ;
00002413530,    ;
00002409614,    ;
00002407772,    ;
00002216858,    ;
00002375968,    ;
00002388007,    ;
00002384174,    ;
00002312968,    ;
00002453804,    ;
00002316747,    ;
00002488414,    ;
00002364641,    ;
00002393262,    ;
00002386654,    ;
00002389395,    ;
00002387602,    ;
00002374035,    ;
00002372494,    ;
00002412681,    ;
